CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Monday, Mar 12 2018",,,,,,,,,,,,,,,,,,,,,,,,,
Time: 02:20:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
Station,"IGI Airport Terminal - 3, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene",,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:47:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"IGI Airport Terminal - 3, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,,
 , ,,IGI Airport Terminal - 3 , , , , ,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,WS,WD,Gust,Variance,AT,RH,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene,NO,NO2,NOx,CO,CO2,Ozone,SR,BP,PP Accum,Power,PM10,PM2.5
05-06-2016 00:00,06-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-06-2016 00:00,07-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-06-2016 00:00,08-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-06-2016 00:00,09-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-06-2016 00:00,10-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-06-2016 00:00,11-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-06-2016 00:00,12-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-06-2016 00:00,13-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-06-2016 00:00,14-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-06-2016 00:00,15-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-06-2016 00:00,16-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-06-2016 00:00,17-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-06-2016 00:00,18-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-06-2016 00:00,19-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-06-2016 00:00,20-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-06-2016 00:00,21-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-06-2016 00:00,22-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-06-2016 00:00,23-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-06-2016 00:00,24-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-06-2016 00:00,25-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-06-2016 00:00,26-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-06-2016 00:00,27-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-06-2016 00:00,28-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-06-2016 00:00,29-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-06-2016 00:00,30-06-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-06-2016 00:00,01-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-07-2016 00:00,02-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-07-2016 00:00,03-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-07-2016 00:00,04-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-07-2016 00:00,05-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-07-2016 00:00,06-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-07-2016 00:00,07-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-07-2016 00:00,08-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-07-2016 00:00,09-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-07-2016 00:00,10-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-07-2016 00:00,11-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-07-2016 00:00,12-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-07-2016 00:00,13-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-07-2016 00:00,14-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-07-2016 00:00,15-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-07-2016 00:00,16-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-07-2016 00:00,17-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-07-2016 00:00,18-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-07-2016 00:00,19-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-07-2016 00:00,20-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-07-2016 00:00,21-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-07-2016 00:00,22-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-07-2016 00:00,23-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-07-2016 00:00,24-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-07-2016 00:00,25-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-07-2016 00:00,26-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-07-2016 00:00,27-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-07-2016 00:00,28-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-07-2016 00:00,29-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-07-2016 00:00,30-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-07-2016 00:00,31-07-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-07-2016 00:00,01-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-08-2016 00:00,02-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-08-2016 00:00,03-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-08-2016 00:00,04-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-08-2016 00:00,05-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-08-2016 00:00,06-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-08-2016 00:00,07-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-08-2016 00:00,08-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-08-2016 00:00,09-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-08-2016 00:00,10-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-08-2016 00:00,11-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-08-2016 00:00,12-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-08-2016 00:00,13-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-08-2016 00:00,14-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-08-2016 00:00,15-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-08-2016 00:00,16-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-08-2016 00:00,17-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-08-2016 00:00,18-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-08-2016 00:00,19-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-08-2016 00:00,20-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-08-2016 00:00,21-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-08-2016 00:00,22-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-08-2016 00:00,23-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-08-2016 00:00,24-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-08-2016 00:00,25-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-08-2016 00:00,26-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-08-2016 00:00,27-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-08-2016 00:00,28-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-08-2016 00:00,29-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-08-2016 00:00,30-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-08-2016 00:00,31-08-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-08-2016 00:00,01-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-09-2016 00:00,02-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-09-2016 00:00,03-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-09-2016 00:00,04-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-09-2016 00:00,05-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-09-2016 00:00,06-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-09-2016 00:00,07-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-09-2016 00:00,08-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-09-2016 00:00,09-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-09-2016 00:00,10-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-09-2016 00:00,11-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-09-2016 00:00,12-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-09-2016 00:00,13-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-09-2016 00:00,14-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-09-2016 00:00,15-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-09-2016 00:00,16-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-09-2016 00:00,17-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-09-2016 00:00,18-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-09-2016 00:00,19-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-09-2016 00:00,20-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-09-2016 00:00,21-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-09-2016 00:00,22-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-09-2016 00:00,23-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-09-2016 00:00,24-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-09-2016 00:00,25-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-09-2016 00:00,26-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-09-2016 00:00,27-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-09-2016 00:00,28-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-09-2016 00:00,29-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-09-2016 00:00,30-09-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-09-2016 00:00,01-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-10-2016 00:00,02-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-10-2016 00:00,03-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-10-2016 00:00,04-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-10-2016 00:00,05-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-10-2016 00:00,06-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-10-2016 00:00,07-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-10-2016 00:00,08-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-10-2016 00:00,09-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-10-2016 00:00,10-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-10-2016 00:00,11-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-10-2016 00:00,12-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-10-2016 00:00,13-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-10-2016 00:00,14-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-10-2016 00:00,15-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-10-2016 00:00,16-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-10-2016 00:00,17-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-10-2016 00:00,18-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-10-2016 00:00,19-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-10-2016 00:00,20-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-10-2016 00:00,21-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-10-2016 00:00,22-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-10-2016 00:00,23-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-10-2016 00:00,24-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-10-2016 00:00,25-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-10-2016 00:00,26-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-10-2016 00:00,27-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-10-2016 00:00,28-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-10-2016 00:00,29-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-10-2016 00:00,30-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-10-2016 00:00,31-10-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-10-2016 00:00,01-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-11-2016 00:00,02-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-11-2016 00:00,03-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-11-2016 00:00,04-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-11-2016 00:00,05-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-11-2016 00:00,06-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-11-2016 00:00,07-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-11-2016 00:00,08-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-11-2016 00:00,09-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-11-2016 00:00,10-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-11-2016 00:00,11-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-11-2016 00:00,12-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-11-2016 00:00,13-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-11-2016 00:00,14-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-11-2016 00:00,15-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-11-2016 00:00,16-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-11-2016 00:00,17-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-11-2016 00:00,18-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-11-2016 00:00,19-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-11-2016 00:00,20-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-11-2016 00:00,21-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-11-2016 00:00,22-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-11-2016 00:00,23-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-11-2016 00:00,24-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-11-2016 00:00,25-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-11-2016 00:00,26-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-11-2016 00:00,27-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-11-2016 00:00,28-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-11-2016 00:00,29-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-11-2016 00:00,30-11-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-11-2016 00:00,01-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-12-2016 00:00,02-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-12-2016 00:00,03-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-12-2016 00:00,04-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-12-2016 00:00,05-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-12-2016 00:00,06-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-12-2016 00:00,07-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-12-2016 00:00,08-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-12-2016 00:00,09-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-12-2016 00:00,10-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-12-2016 00:00,11-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-12-2016 00:00,12-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-12-2016 00:00,13-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-12-2016 00:00,14-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-12-2016 00:00,15-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-12-2016 00:00,16-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-12-2016 00:00,17-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-12-2016 00:00,18-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-12-2016 00:00,19-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-12-2016 00:00,20-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-12-2016 00:00,21-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-12-2016 00:00,22-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-12-2016 00:00,23-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-12-2016 00:00,24-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-12-2016 00:00,25-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-12-2016 00:00,26-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-12-2016 00:00,27-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-12-2016 00:00,28-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-12-2016 00:00,29-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-12-2016 00:00,30-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-12-2016 00:00,31-12-2016 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-12-2016 00:00,01-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-01-2017 00:00,02-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-01-2017 00:00,03-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-01-2017 00:00,04-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-01-2017 00:00,05-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-01-2017 00:00,06-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-01-2017 00:00,07-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-01-2017 00:00,08-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-01-2017 00:00,09-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-01-2017 00:00,10-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-01-2017 00:00,11-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-01-2017 00:00,12-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-01-2017 00:00,13-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-01-2017 00:00,14-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-01-2017 00:00,15-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-01-2017 00:00,16-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-01-2017 00:00,17-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-01-2017 00:00,18-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-01-2017 00:00,19-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-01-2017 00:00,20-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-01-2017 00:00,21-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-01-2017 00:00,22-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-01-2017 00:00,23-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-01-2017 00:00,24-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-01-2017 00:00,25-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-01-2017 00:00,26-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-01-2017 00:00,27-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-01-2017 00:00,28-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-01-2017 00:00,29-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-01-2017 00:00,30-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-01-2017 00:00,31-01-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-01-2017 00:00,01-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-02-2017 00:00,02-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-02-2017 00:00,03-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-02-2017 00:00,04-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-02-2017 00:00,05-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-02-2017 00:00,06-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-02-2017 00:00,07-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-02-2017 00:00,08-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-02-2017 00:00,09-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-02-2017 00:00,10-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-02-2017 00:00,11-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-02-2017 00:00,12-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-02-2017 00:00,13-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-02-2017 00:00,14-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-02-2017 00:00,15-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-02-2017 00:00,16-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-02-2017 00:00,17-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-02-2017 00:00,18-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-02-2017 00:00,19-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-02-2017 00:00,20-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-02-2017 00:00,21-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-02-2017 00:00,22-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-02-2017 00:00,23-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-02-2017 00:00,24-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-02-2017 00:00,25-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-02-2017 00:00,26-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-02-2017 00:00,27-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-02-2017 00:00,28-02-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-02-2017 00:00,01-03-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-03-2017 00:00,02-03-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-03-2017 00:00,03-03-2017 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
